orgImgName,imgName,PC1,PC2
add_1.jpg,train_00000001.jpg,-1.4514227056100137,0.5080017457050698
add_10.jpg,train_00000002.jpg,-2.2170886068721574,-0.6547962925961289
add_11.jpg,train_00000003.jpg,2.071366703986032,0.5918619804242287
add_12.jpg,train_00000004.jpg,-2.2198784310286217,1.8167063350152592
add_13.jpg,train_00000005.jpg,0.9886693737204587,0.6108712200067413
add_14.jpg,train_00000006.jpg,-1.3746066065011124,-1.3439823269092432
add_15.jpg,train_00000007.jpg,-0.7091493971467515,1.2216737373957423
add_16.jpg,train_00000008.jpg,6.278652962787281,-1.3279661458547771
add_17.jpg,train_00000009.jpg,-1.790422192987463,0.8413907558153132
add_19.jpg,train_00000010.jpg,1.3162066916198008,-0.05997769964725627
add_2.jpg,train_00000011.jpg,-1.3175859063775022,-0.5427752459957126
add_20.jpg,train_00000012.jpg,-0.2617789763843121,1.1214651788894108
add_21.jpg,train_00000013.jpg,0.0787057284458959,0.8912802733422357
add_22.jpg,train_00000014.jpg,0.6316797756724434,0.4782461676068238
add_23.jpg,train_00000015.jpg,-1.6047337823479275,-1.3261910754937738
add_24.jpg,train_00000016.jpg,-0.9507187240207096,-0.016356156041984114
add_25.jpg,train_00000017.jpg,-1.5185657997643074,1.8834563659501355
add_26.jpg,train_00000018.jpg,-1.0226190552077365,1.6563174202072417
add_27.jpg,train_00000019.jpg,-0.2646454242234631,1.1930939676396526
add_28.jpg,train_00000020.jpg,-1.3673201166295175,-1.0008149849138448
add_3.jpg,train_00000021.jpg,-2.318048152160096,-0.23469984024245888
add_4.jpg,train_00000022.jpg,0.2771121968544341,1.1442401345852553
add_5.jpg,train_00000023.jpg,2.2809288802903693,0.3246025533480541
add_6.jpg,train_00000024.jpg,-1.7945674609197038,0.34571782228351533
add_7.jpg,train_00000025.jpg,-2.078634416593427,-0.1939864096613209
add_8.jpg,train_00000026.jpg,-1.0474279259886412,0.789803059629382
add_9.jpg,train_00000027.jpg,-1.0219469588335006,-0.39113338129792735
imple_10049.jpg,train_00000028.jpg,-2.1417770586681892,-1.7074484715413438
imple_10076.jpg,train_00000029.jpg,-4.239701390535788,1.145913161929547
imple_10102.jpg,train_00000030.jpg,-1.9484040352789576,0.8848904559017978
imple_10183.jpg,train_00000031.jpg,-2.1306596741521746,-1.286115419669774
imple_10184.jpg,train_00000032.jpg,-1.9782631946210456,-0.9547752934471782
imple_10185.jpg,train_00000033.jpg,-1.6765274440422944,-0.7020717129826795
imple_10186.jpg,train_00000034.jpg,-2.1583014281221997,-0.4509540812770847
imple_10187.jpg,train_00000035.jpg,-2.642767729945642,-1.209941849623427
imple_10188.jpg,train_00000036.jpg,-2.35428153736451,-0.059466583414604306
imple_10189.jpg,train_00000037.jpg,-0.20424070195161176,-0.38626068246988443
imple_10190.jpg,train_00000038.jpg,-2.1996737599299236,-0.6011544401584229
imple_10191.jpg,train_00000039.jpg,-2.2153118371227216,-0.32176187941174117
imple_10192.jpg,train_00000040.jpg,-1.1575407583958353,-0.5502582352872154
imple_10193.jpg,train_00000041.jpg,-0.08559879375510639,0.33005959285487213
imple_10194.jpg,train_00000042.jpg,-2.896285088038911,-0.16327649247664208
imple_10195.jpg,train_00000043.jpg,-3.2936564039168768,-0.6594665753363287
imple_10196.jpg,train_00000044.jpg,-1.0591133173799814,-0.030705736968491017
imple_10197.jpg,train_00000045.jpg,-0.2687418729035454,-0.5215389989011151
imple_10198.jpg,train_00000046.jpg,-2.5422053042158086,-0.6535633468631348
imple_10199.jpg,train_00000047.jpg,-3.379922223078147,-0.8587019148216531
imple_10200.jpg,train_00000048.jpg,-2.45107856058216,-0.9291200590011306
imple_10201.jpg,train_00000049.jpg,-2.3434499588372435,-0.8166179477571976
imple_10202.jpg,train_00000050.jpg,-3.37668978267881,-1.1341812357864864
imple_10203.jpg,train_00000051.jpg,-1.1659254364222018,0.31042846821030134
imple_10204.jpg,train_00000052.jpg,0.07558088670490516,0.6470041623188465
imple_10205.jpg,train_00000053.jpg,-2.642268294030475,-0.7942522038629929
imple_10206.jpg,train_00000054.jpg,-1.7841895014784293,0.455416927840574
imple_10207.jpg,train_00000055.jpg,-1.7076881665424297,-0.10120306055015815
imple_10208.jpg,train_00000056.jpg,-2.517904296955282,0.03279397804247708
imple_10209.jpg,train_00000057.jpg,-2.044064467384462,-0.17111139603676273
imple_10210.jpg,train_00000058.jpg,-3.4405597158914945,-0.850204315600554
imple_10211.jpg,train_00000059.jpg,-2.4773529512048116,0.32430245730445
imple_10212.jpg,train_00000060.jpg,-1.0732382472463866,-0.056274128215110936
imple_10213.jpg,train_00000061.jpg,-2.377052469136029,-0.05495341589148617
imple_10214.jpg,train_00000062.jpg,-2.164482805862152,-0.5228633504203103
imple_10215.jpg,train_00000063.jpg,-2.151014310373258,-1.3705609557455463
imple_10216.jpg,train_00000064.jpg,-0.309483224703408,-0.5851524673355522
imple_10217.jpg,train_00000065.jpg,-2.2857898464971944,1.167491117483073
imple_10218.jpg,train_00000066.jpg,-1.8522260939349844,0.43721598207489026
imple_10219.jpg,train_00000067.jpg,-2.462160303239585,-0.36821368554604056
imple_10220.jpg,train_00000068.jpg,-2.2316389015382168,-0.46191453832023316
imple_10221.jpg,train_00000069.jpg,-2.263193097502019,-0.6496938880717074
imple_10222.jpg,train_00000070.jpg,-1.342743379605393,-0.24692256753271621
imple_10223.jpg,train_00000071.jpg,-3.272405793412749,-0.45367633793829304
imple_10224.jpg,train_00000072.jpg,-2.9957517677811536,-0.10877749471634293
imple_10225.jpg,train_00000073.jpg,-0.6379102048867596,0.8662448753896578
imple_10226.jpg,train_00000074.jpg,-0.24967752562693069,1.1692256755062025
imple_10228.jpg,train_00000075.jpg,0.7348381830950352,0.8660763801990686
imple_10229.jpg,train_00000076.jpg,-0.47505412380881656,0.5951429600138107
imple_10230.jpg,train_00000077.jpg,2.104007851630186,2.0742478281855528
imple_10231.jpg,train_00000078.jpg,0.8251934114101596,3.3204951631525508
imple_10232.jpg,train_00000079.jpg,2.0537468494752327,4.262692975246465
imple_10233.jpg,train_00000080.jpg,1.3607491860631302,-0.6301732823055244
imple_10234.jpg,train_00000081.jpg,3.46721055739476,3.0754844831636814
imple_10235.jpg,train_00000082.jpg,1.115469458388092,-1.3014118836143915
imple_10236.jpg,train_00000083.jpg,0.07975319559996578,2.3810031841343564
imple_10237.jpg,train_00000084.jpg,-2.1667860312568337,-0.6373472395179353
imple_10239.jpg,train_00000085.jpg,0.9318394853010571,0.6515254711053958
imple_10240.jpg,train_00000086.jpg,-2.3011367635569417,0.8341758907655905
imple_10242.jpg,train_00000087.jpg,2.9789432190576792,-0.027271363079824137
imple_10243.jpg,train_00000088.jpg,0.7622756699776925,-1.6467667982358105
imple_10244.jpg,train_00000089.jpg,0.9534791634518814,1.4991993918614464
imple_10245.jpg,train_00000090.jpg,-2.52059487710762,2.2071196343966863
imple_10246.jpg,train_00000091.jpg,-2.34306833925725,-0.269391725170101
imple_10247.jpg,train_00000092.jpg,-0.1026811856055679,0.5159912976723537
imple_10251.jpg,train_00000093.jpg,1.1540465739424541,-1.3315563304548277
imple_10253.jpg,train_00000094.jpg,-0.04577744377959564,-0.2224851370720678
imple_10254.jpg,train_00000095.jpg,1.7976981038171742,1.5624316484435763
imple_10255.jpg,train_00000096.jpg,-1.836074054474349,0.1959351229330515
imple_10256.jpg,train_00000097.jpg,2.357099957868182,0.855310638544435
imple_10257.jpg,train_00000098.jpg,-2.2029543649618253,-0.4803793646267318
imple_10258.jpg,train_00000099.jpg,-2.0555827557449153,1.016885367821995
imple_10259.jpg,train_00000100.jpg,-2.9271294169599615,-0.024859260085043154
imple_10260.jpg,train_00000101.jpg,1.8173711108263861,-0.43077808472866363
imple_10262.jpg,train_00000102.jpg,0.6922631523219446,0.8781521111071069
imple_10263.jpg,train_00000103.jpg,-0.2697495162236367,1.144400759872217
imple_10264.jpg,train_00000104.jpg,1.1955993020105862,0.6213082927636323
imple_10265.jpg,train_00000105.jpg,-1.3378437644418635,0.29992411285474124
imple_10268.jpg,train_00000106.jpg,-0.2581403558227626,-0.1212469105459873
imple_10269.jpg,train_00000107.jpg,1.266995217841827,1.0489922586661766
imple_10270.jpg,train_00000108.jpg,4.901908542653605,-1.130933511692813
imple_10272.jpg,train_00000109.jpg,1.66169745091068,0.19510709036539872
imple_10273.jpg,train_00000110.jpg,-2.015183590226561,0.2878975016780528
imple_10274.jpg,train_00000111.jpg,-2.159561413692746,0.9001594437451721
imple_10275.jpg,train_00000112.jpg,-2.598118786788525,0.6904563093567775
imple_10276.jpg,train_00000113.jpg,-2.361448660428835,1.4081817017023488
imple_10277.jpg,train_00000114.jpg,1.6692347155160088,0.46496816477833086
imple_10278.jpg,train_00000115.jpg,-2.800387483177977,0.4815167690455365
imple_10280.jpg,train_00000116.jpg,2.842427175527863,2.8375158415550477
imple_10282.jpg,train_00000117.jpg,-2.1294950172134786,-0.841908185836236
imple_10283.jpg,train_00000118.jpg,-0.26555160832041685,-0.6723476685300466
imple_10285.jpg,train_00000119.jpg,-0.2912415492468038,-1.1773716145141884
imple_10286.jpg,train_00000120.jpg,0.48437269928048776,1.2235073333883908
imple_10287.jpg,train_00000121.jpg,-0.9022577571164663,-0.6947218920069572
imple_10288.jpg,train_00000122.jpg,0.4392899133098891,-0.531661091348168
imple_10289.jpg,train_00000123.jpg,0.603560607124196,-1.0497636706053246
imple_10291.jpg,train_00000124.jpg,0.41281023042395454,-0.3549507657834445
imple_10292.jpg,train_00000125.jpg,1.0902058791226297,-0.7993480331519892
imple_10293.jpg,train_00000126.jpg,0.9118207317115767,2.3677327899305616
imple_10294.jpg,train_00000127.jpg,1.4690746320777675,-0.6977692961470083
imple_10296.jpg,train_00000128.jpg,-1.8768272785179614,1.260043920028696
imple_10297.jpg,train_00000129.jpg,-0.8929192183665374,0.5925207044835012
imple_10298.jpg,train_00000130.jpg,0.2830120362197584,2.152890023239206
imple_10299.jpg,train_00000131.jpg,1.2937891982028835,2.9646036806946103
imple_10300.jpg,train_00000132.jpg,-1.6148215073806254,-0.037494393547330716
imple_10301.jpg,train_00000133.jpg,-0.2406096407512558,1.8055421945369443
imple_10302.jpg,train_00000134.jpg,-2.3564046570096555,-0.26740492056247417
imple_10304.jpg,train_00000135.jpg,-2.225846273737603,0.9023689111405283
imple_10306.jpg,train_00000136.jpg,-1.2584188993312475,-1.3722720460410114
imple_10307.jpg,train_00000137.jpg,2.786198519620848,0.6959141533518913
imple_10308.jpg,train_00000138.jpg,-1.5496091927959865,-0.35054996155367
imple_10310.jpg,train_00000139.jpg,-2.6823149556794914,-0.8524569411888928
imple_10311.jpg,train_00000140.jpg,-1.7296189516366127,-1.2445468288270372
imple_10312.jpg,train_00000141.jpg,0.48196777233249816,-0.20753490366741156
imple_10314.jpg,train_00000142.jpg,-0.5109675137692792,1.9051508209790242
imple_10315.jpg,train_00000143.jpg,-2.836987640320654,0.10560583817965287
imple_10316.jpg,train_00000144.jpg,-1.6633264333272746,0.8881695049591328
imple_10318.jpg,train_00000145.jpg,-2.807232012901644,-1.9559212763524605
imple_10328.jpg,train_00000146.jpg,-0.09912760260214594,-0.2906332637980445
imple_10329.jpg,train_00000147.jpg,-0.24345848379152515,-0.3726749000777607
imple_10332.jpg,train_00000148.jpg,-1.5221888751851231,1.062167732900181
imple_10335.jpg,train_00000149.jpg,-1.993914311975845,0.9606225993174297
imple_10338.jpg,train_00000150.jpg,-1.0933694349223588,-0.5667161671752555
imple_10340.jpg,train_00000151.jpg,-2.57958908256744,0.8607864802023828
imple_10346.jpg,train_00000152.jpg,-1.1952445561288743,-1.1568659150339495
imple_10352.jpg,train_00000153.jpg,-1.4770445784979345,-1.013733486957246
imple_10358.jpg,train_00000154.jpg,-0.4222065752985054,1.009470394085567
imple_10360.jpg,train_00000155.jpg,1.1674056242820958,1.0068590060641815
imple_10361.jpg,train_00000156.jpg,-1.033046344485823,-1.964225561484583
imple_10362.jpg,train_00000157.jpg,-1.3797444952348517,-1.4127652438733163
imple_10363.jpg,train_00000158.jpg,-1.2309832631552664,0.5828916353903367
imple_10364.jpg,train_00000159.jpg,2.8007742660896904,0.29807062492355674
imple_10365.jpg,train_00000160.jpg,-0.03306979367743425,1.7657015279282608
imple_10366.jpg,train_00000161.jpg,-0.3520672143500245,-1.0701065704009907
imple_10367.jpg,train_00000162.jpg,-1.1832359862854467,-0.5327338812596093
imple_10368.jpg,train_00000163.jpg,-0.23780443577974492,-1.167540571422812
imple_10371.jpg,train_00000164.jpg,-1.8021330611468913,1.3106148571513292
imple_10372.jpg,train_00000165.jpg,-0.7917656219878865,2.5462334606266777
